,Lot Area,Year Built,Year Remod/Add,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Mo Sold,Yr Sold,Outdoor Liv Area,SalePrice
1332,5830,1950,1997,1612,0.0,0.0,1,1,3,1,7,3,2010,0,128500
1333,12099,1953,2004,1728,1.0,0.0,1,0,3,1,7,6,2007,200,156000
1334,12665,2005,2006,2482,0.0,0.0,2,1,4,1,9,2,2007,183,281213
1336,17600,1960,1960,1478,1.0,0.0,2,0,3,1,6,12,2009,40,157500
1337,7162,2003,2004,1724,0.0,0.0,2,1,3,1,8,5,2006,225,196500
1338,8685,1998,1998,1425,1.0,0.0,2,0,3,1,5,5,2006,130,193000
1339,6240,1939,1952,1322,1.0,0.0,1,0,4,1,7,7,2007,0,132000
1340,6451,1900,1970,1428,1.0,0.0,1,0,4,1,7,5,2006,264,139900
1341,8760,1959,1959,1194,1.0,0.0,1,0,3,1,6,4,2010,0,148000
1342,12568,2007,2007,1818,1.0,0.0,2,1,3,1,8,8,2007,300,281500
1343,13069,2004,2004,2956,0.0,0.0,2,1,5,1,11,8,2007,244,342000
1344,11080,1975,1975,1210,1.0,0.0,2,0,3,1,6,5,2006,0,148000
1345,10759,1972,1972,1641,0.0,0.0,2,0,4,1,5,7,2008,0,140000
1346,8973,1958,1991,1053,0.0,1.0,1,1,3,1,6,7,2006,80,150000
1347,10990,1996,1997,2125,1.0,0.0,2,1,4,1,12,6,2008,168,279500
1348,3675,2005,2005,1072,1.0,0.0,1,0,2,1,5,5,2007,44,140000
1349,8385,1978,1978,1664,0.0,0.0,2,0,4,2,10,10,2006,0,145000
1350,5858,1999,1999,1337,1.0,0.0,2,0,2,1,5,6,2010,271,184000
1351,3880,1978,1978,1226,1.0,0.0,1,0,1,1,4,1,2010,301,206000
1352,1504,1972,1972,1092,0.0,0.0,1,1,3,1,5,5,2007,0,85500
1353,11988,1934,1995,1660,0.0,0.0,1,1,3,1,6,8,2008,0,188700
1354,10928,1978,1986,1671,0.0,0.0,2,0,3,1,7,8,2009,307,200000
1355,10778,1990,1991,1061,1.0,0.0,1,1,1,1,4,7,2009,150,162000
1356,10200,1940,1997,672,0.0,0.0,1,0,2,1,4,8,2008,168,108000
1357,9373,1975,1975,1621,1.0,0.0,2,0,3,1,7,6,2009,490,213000
1358,12085,2007,2007,1734,1.0,0.0,2,0,3,1,7,11,2007,0,318000
1359,8100,1898,1965,2138,0.0,0.0,2,0,2,3,11,11,2009,196,106000
1360,19950,1928,1950,2009,0.0,0.0,2,0,4,1,8,12,2006,222,235000
1361,9320,1959,1959,1225,1.0,0.0,1,1,3,1,6,1,2010,352,128950
1362,10197,1961,1961,1362,1.0,0.0,1,1,3,1,6,6,2008,20,163000
1363,8160,1940,1950,1134,1.0,0.0,1,1,3,1,7,4,2007,0,126000
1364,11426,2003,2003,2082,0.0,0.0,2,1,3,1,6,6,2008,518,200000
1365,11344,1958,1958,1524,0.0,0.0,1,1,3,1,7,7,2007,0,144000
1366,8000,1961,1961,1800,0.0,0.0,2,0,6,2,10,7,2007,0,141000
1367,11002,1998,1999,2582,1.0,0.0,2,1,4,1,9,1,2007,346,322500
1368,12137,1998,1998,1661,0.0,0.0,2,0,3,1,6,5,2010,34,224900
1369,21384,1923,2004,1576,2.0,0.0,1,1,3,1,6,5,2009,312,223500
1370,8926,1956,1956,960,0.0,0.0,1,0,3,1,5,10,2009,224,112000
1371,8702,1997,1998,1604,0.0,0.0,2,1,3,1,7,4,2008,36,187500
1372,10020,1922,1950,904,1.0,0.0,0,1,1,1,4,3,2009,0,61000
1373,12354,1920,2000,1196,0.0,0.0,1,0,3,1,7,8,2009,46,110000
1374,4130,1935,2003,729,0.0,0.0,1,0,2,1,5,7,2008,0,52000
1375,6289,2005,2006,1362,1.0,0.0,2,0,2,1,6,6,2007,220,207000
1376,8525,1911,1950,1964,0.0,0.0,1,1,4,1,7,11,2008,192,130000
1377,10791,1967,1967,1296,0.0,0.0,2,0,2,2,6,10,2006,0,90000
1378,10429,1992,1992,1287,0.0,0.0,1,1,3,1,6,7,2009,150,130000
1379,7438,1908,1991,1252,0.0,0.0,1,0,3,1,5,6,2006,104,127000
1380,11670,2006,2006,1905,0.0,0.0,2,0,3,1,8,3,2007,191,320000
1381,10800,1920,1950,1130,1.0,0.0,1,0,2,1,5,6,2006,229,120000
1382,11920,2004,2004,1659,0.0,0.0,2,1,3,1,8,4,2010,212,181000
1383,9450,1954,1954,894,0.0,0.0,1,0,3,1,5,5,2007,0,110000
1384,7627,1920,1950,1701,0.0,0.0,2,0,4,2,8,10,2009,0,94550
1385,5900,1923,1958,869,0.0,0.0,1,0,2,1,4,8,2006,0,85500
1386,9129,1977,1977,1008,1.0,0.0,1,0,1,1,4,7,2007,267,153500
1387,13680,1955,1955,1733,0.0,0.0,2,0,4,1,8,6,2009,0,139600
1388,9600,1967,1967,1568,0.0,0.0,1,1,3,1,7,3,2009,200,143000
1389,14720,1995,1996,3238,1.0,0.0,2,1,4,1,9,3,2010,369,410000
1390,8750,1998,1998,1772,1.0,0.0,2,1,3,1,7,4,2009,246,200000
1391,7130,1967,1967,864,0.0,1.0,1,0,2,1,5,6,2009,0,130000
1392,9350,1946,1950,1639,0.0,0.0,1,1,3,1,6,7,2009,50,154400
1393,8963,1976,1996,2715,0.0,1.0,3,1,4,1,11,7,2008,204,299800
1394,9780,1934,1950,1112,1.0,0.0,2,0,4,1,6,3,2009,0,63000
1395,5805,1957,1957,1347,1.0,1.0,1,0,3,1,6,6,2010,0,143000
1396,8243,1961,1961,964,0.0,0.0,1,0,3,1,5,2,2007,170,137500
1397,12227,1977,1995,2872,1.0,0.0,2,1,4,1,11,7,2008,832,272000
1398,9248,1992,1992,1167,1.0,0.0,2,0,3,1,6,7,2009,146,173000
1399,20270,1979,1979,1524,1.0,0.0,2,0,3,1,7,4,2008,140,245000
1400,7200,1980,1980,936,1.0,0.0,1,0,2,1,4,8,2007,49,140000
1401,9965,2007,2007,2696,1.0,0.0,2,1,4,1,10,10,2007,472,383970
1402,16012,1954,1968,1482,0.0,1.0,2,0,3,1,6,10,2006,30,125000
1403,8445,1972,2007,768,1.0,0.0,1,0,2,1,5,3,2009,58,133000
1404,9612,2008,2009,1468,0.0,0.0,2,0,3,1,6,12,2009,360,244600
1405,10180,1968,1968,1044,0.0,1.0,1,1,3,1,5,6,2008,248,139000
1406,7584,1953,1953,1036,0.0,0.0,1,0,3,1,5,6,2008,144,112900
1407,4800,1910,2003,1360,0.0,0.0,1,0,2,1,6,1,2008,242,111000
1408,11900,1957,1957,1392,1.0,0.0,1,1,3,1,6,6,2008,192,166000
1409,7399,1997,1998,1950,0.0,0.0,2,1,3,1,7,6,2007,208,239000
1410,8940,1997,1998,1344,2.0,0.0,2,0,2,2,8,11,2008,0,209200
1411,12243,1971,1971,1484,0.0,0.0,2,0,3,1,7,2,2007,404,175000
1412,12878,2003,2004,1760,1.0,0.0,2,0,3,1,8,6,2009,355,269500
1413,12460,1999,2000,2322,0.0,0.0,2,1,4,1,8,5,2008,188,225000
1414,6563,1985,1985,1742,1.0,0.0,2,0,2,1,5,12,2006,142,275000
1415,9492,1941,1950,1376,1.0,0.0,1,0,3,1,6,4,2007,0,105000
1416,13400,1966,1966,1086,1.0,0.0,1,0,3,1,6,6,2006,0,159950
1417,10410,1916,1987,1656,0.0,0.0,2,1,3,1,8,8,2009,0,135000
1418,14333,2007,2007,2122,1.0,0.0,2,1,2,1,7,11,2007,272,345474
1419,6000,1926,1950,1522,0.0,0.0,2,0,4,1,7,6,2006,0,102000
1420,20693,1971,1971,1696,0.0,0.0,2,0,3,1,7,2,2007,146,198000
1421,10800,2007,2008,2078,1.0,0.0,2,1,3,1,8,4,2008,102,339750
1422,10800,1936,1989,1466,0.0,1.0,2,0,3,1,7,4,2006,457,170000
1423,7200,1951,1951,876,0.0,0.0,1,0,2,1,5,2,2008,0,94000
1424,8581,2006,2006,1737,0.0,0.0,2,1,3,1,7,8,2006,105,203160
1425,10625,2006,2007,1662,1.0,0.0,2,0,3,1,8,3,2009,288,291000
1426,8068,2002,2002,2267,0.0,0.0,2,1,4,1,8,12,2009,166,200000
1427,8917,1967,1967,1584,0.0,0.0,2,0,4,2,8,10,2006,0,119000
1428,5000,1946,1950,334,0.0,0.0,1,0,1,1,2,1,2007,0,39300
1429,3636,1922,1950,796,0.0,0.0,1,0,2,1,5,1,2008,0,55000
1430,7500,2002,2002,1812,0.0,0.0,2,1,3,1,7,4,2008,256,205000
1431,1680,1972,1972,1092,0.0,0.0,1,1,3,1,6,10,2006,352,108000
1433,15863,1920,1970,3082,1.0,0.0,2,1,5,1,12,8,2009,199,197000
1434,8125,2007,2007,1665,0.0,0.0,2,1,3,1,7,5,2008,0,205950
1435,11700,1968,1968,1743,0.0,1.0,1,2,3,1,7,6,2007,224,175000
1436,8010,2003,2004,2048,1.0,0.0,2,1,3,1,8,8,2007,228,301000
1437,5001,2007,2008,1314,1.0,0.0,2,0,2,1,6,7,2009,234,230000
1438,3136,2003,2003,1405,0.0,0.0,2,0,2,1,6,3,2006,184,171750
1439,5400,1920,2006,1027,0.0,1.0,1,0,2,1,5,2,2008,28,120000
1440,6120,1930,1984,1324,0.0,0.0,1,0,3,1,7,2,2006,0,110000
1441,11479,1950,1987,1074,1.0,0.0,1,0,3,1,6,6,2010,52,144500
1442,9457,1970,1990,1422,1.0,0.0,1,0,3,1,7,9,2007,252,155000
1443,11340,1923,1950,1200,0.0,0.0,1,0,4,1,7,3,2006,0,125000
1444,7200,1910,2008,1690,0.0,0.0,2,0,4,1,5,8,2009,0,156500
1445,8471,1977,1995,1212,1.0,0.0,1,0,3,1,6,7,2006,304,151000
1446,10454,1957,1957,1105,0.0,0.0,1,0,3,1,5,4,2009,0,135000
1447,1484,1972,1972,1092,0.0,0.0,1,1,3,1,5,5,2006,0,79400
1448,6904,2005,2005,1358,0.0,0.0,2,0,2,1,6,8,2009,228,213000
1449,14191,2002,2002,1908,0.0,0.0,2,1,4,1,9,4,2010,135,202900
1450,9531,1998,1998,1796,1.0,0.0,2,1,3,1,7,5,2007,36,211000
1451,8513,1961,1961,1800,0.0,0.0,2,0,6,2,10,11,2008,0,130000
1452,6171,1925,1990,1608,0.0,0.0,2,1,3,1,7,10,2009,163,137450
1453,9991,1976,1993,1620,1.0,0.0,2,0,3,1,8,6,2009,198,150000
1454,9084,1941,1950,1111,0.0,1.0,1,0,3,1,5,3,2008,48,95000
1455,2280,1999,1999,1501,0.0,0.0,2,1,3,1,6,8,2008,0,179400
1456,10411,2007,2007,1588,0.0,0.0,3,0,3,1,8,7,2007,0,212109
1457,8500,1961,1961,1235,0.0,0.0,1,0,2,1,6,12,2006,0,98600
1458,17541,1948,2005,1325,0.0,0.0,2,0,3,1,6,7,2007,42,216000
1459,9545,2000,2000,2234,1.0,0.0,2,1,3,1,7,6,2006,50,300000
1460,14000,1996,1997,2260,1.0,0.0,2,1,3,1,7,4,2010,340,328000
1461,10500,1971,2005,1109,0.0,1.0,1,0,3,1,5,12,2007,35,139000
1462,13050,1963,1963,1000,1.0,0.0,1,0,1,1,4,4,2006,238,164000
1463,1782,1980,1980,1045,0.0,0.0,1,0,2,1,5,12,2007,180,123900
1464,7207,1958,2008,858,1.0,0.0,1,0,2,1,4,2,2010,117,116500
1465,10943,1997,1998,1337,1.0,0.0,2,0,2,1,5,10,2007,68,177000
1466,4330,1958,1958,1315,1.0,0.0,2,0,3,1,5,2,2007,0,99500
1467,11660,2006,2006,1326,0.0,0.0,2,0,3,1,6,7,2006,100,174190
1468,3180,2005,2005,1200,0.0,0.0,2,1,2,1,4,6,2006,166,151000
1469,4435,2003,2003,848,1.0,0.0,1,0,1,1,4,4,2010,140,143750
1470,7689,1972,1972,796,0.0,1.0,1,0,2,1,4,7,2009,138,131900
1471,8286,1977,1977,1432,1.0,0.0,1,1,3,1,6,6,2007,376,157000
1472,10690,1920,1997,1344,0.0,0.0,1,0,3,1,6,7,2009,128,147000
1473,7795,2004,2005,1432,1.0,0.0,2,1,3,1,6,7,2009,151,188500
1474,7052,2005,2005,1364,1.0,0.0,2,0,2,1,6,6,2006,228,185850
1475,9308,1965,1965,984,0.0,0.0,1,0,3,1,5,7,2006,0,126000
1476,8125,1959,1959,864,0.0,0.0,1,0,3,1,5,9,2009,0,118000
1477,8035,2006,2006,1612,1.0,0.0,2,0,2,1,6,3,2007,164,319900
1478,7937,1984,1984,1003,1.0,0.0,1,0,3,1,6,3,2006,120,142500
1479,9600,1950,1950,1200,0.0,0.0,1,0,3,1,6,8,2009,126,129900
1480,6955,2005,2006,1368,0.0,0.0,2,0,2,1,6,9,2006,167,202500
1481,21370,1950,1950,1640,0.0,0.0,1,0,3,1,7,6,2006,0,131000
1482,10126,1997,1998,1838,2.0,0.0,2,0,2,2,8,7,2008,227,185000
1483,2364,1978,1978,1456,0.0,0.0,2,1,3,1,6,4,2009,147,138000
1484,3600,1910,1993,1368,0.0,0.0,1,0,3,1,7,10,2006,158,114504
1485,8741,1945,1950,1487,0.0,0.0,1,1,3,1,7,4,2010,140,113000
1486,5436,1922,2007,1154,1.0,0.0,1,0,3,1,7,5,2010,96,125500
1487,14149,1964,2001,1020,0.0,1.0,2,0,3,1,5,5,2007,0,165000
1488,5000,1900,1950,1440,0.0,0.0,1,0,3,1,6,4,2006,0,79000
1489,2544,2005,2005,1236,1.0,0.0,2,1,2,1,4,5,2010,166,152000
1490,5000,1947,1950,1664,0.0,0.0,2,0,3,1,7,10,2006,24,159000
1491,12493,1960,1960,1100,1.0,0.0,1,0,3,1,6,4,2008,355,141000
1492,10368,1964,1964,1488,1.0,0.0,1,1,3,1,7,4,2006,214,167000
1493,6360,1942,1950,1453,0.0,0.0,1,1,3,1,7,3,2010,148,132000
1494,10357,1990,1991,1442,1.0,0.0,2,0,3,1,6,5,2007,244,179900
1495,9819,1967,1967,900,0.0,0.0,1,0,3,1,5,2,2010,0,122000
1496,7936,1963,1963,1045,1.0,0.0,1,0,3,1,6,4,2009,0,127000
1497,8773,2002,2002,1419,1.0,0.0,2,0,2,1,4,9,2006,264,190000
1498,11235,1964,1980,1452,1.0,0.0,1,0,2,1,6,11,2007,92,158450
1499,12886,1963,1999,1464,0.0,1.0,2,0,3,1,6,10,2009,402,175000
1500,14892,2006,2007,1746,1.0,0.0,2,0,3,1,7,10,2009,240,377500
1501,6240,1930,1950,1536,0.0,0.0,2,0,4,1,7,3,2010,10,138400
1502,11645,2005,2005,1734,1.0,0.0,2,0,3,1,7,1,2006,184,260000
1503,14977,2006,2007,1976,1.0,0.0,2,0,2,1,7,7,2007,313,440000
1504,9100,2001,2001,1212,0.0,0.0,2,0,3,1,6,6,2009,356,178000
1505,8400,1968,1968,1052,1.0,0.0,1,1,3,1,5,11,2006,356,138500
1506,7420,1962,1962,1057,0.0,0.0,1,0,3,1,6,4,2007,0,132000
1507,9525,1953,1953,1609,0.0,0.0,1,1,5,1,7,7,2006,0,149900
1508,7425,1945,1950,1668,0.0,0.0,1,1,3,1,8,8,2008,210,108000
1509,7990,1975,1975,924,0.0,0.0,1,0,3,1,5,4,2008,0,110000
1510,1300,1980,1980,1229,0.0,0.0,1,1,2,1,5,5,2009,150,124000
1511,5500,1956,1956,882,0.0,0.0,1,0,1,1,4,4,2007,0,103200
1512,3606,2006,2007,1352,1.0,0.0,2,0,2,1,5,8,2007,241,194000
1513,8978,1968,1968,948,0.0,0.0,1,0,3,1,6,5,2007,147,108000
1514,9079,1961,1961,864,0.0,0.0,1,0,2,1,5,7,2009,158,122000
1515,1700,1980,1981,1700,1.0,0.0,2,1,2,1,7,4,2006,424,148400
1516,9571,1958,1958,1276,0.0,0.0,1,0,3,1,5,6,2009,0,60000
1517,9938,1994,1994,1626,1.0,0.0,2,1,3,1,7,4,2008,464,226500
1518,9000,1949,1950,480,1.0,0.0,0,0,1,1,4,10,2006,0,35311
1519,7840,1975,1975,1012,0.0,2.0,2,0,4,0,4,10,2006,0,127500
1520,12395,1984,1984,889,0.0,0.0,1,0,3,1,6,4,2008,0,137500
1521,9638,1977,1977,1117,1.0,0.0,1,0,3,1,6,11,2008,292,147000
1522,13418,2004,2005,2452,0.0,0.0,3,1,4,1,9,9,2006,145,309000
1523,17597,1971,2009,2365,1.0,0.0,2,0,3,1,7,7,2009,344,315000
1524,8872,1965,2008,912,1.0,0.0,1,0,2,1,5,12,2008,240,147000
1525,3982,2006,2006,1567,1.0,0.0,2,0,1,1,7,10,2006,312,264561
1526,7134,1955,1955,1360,0.0,0.0,1,0,3,1,6,2,2007,50,130000
1527,2117,2000,2000,1525,0.0,0.0,2,1,3,1,5,6,2007,0,177000
1528,8155,1930,1950,1200,0.0,0.0,1,0,4,1,7,7,2008,0,119000
1529,5500,2004,2004,1073,1.0,0.0,2,0,2,1,4,5,2006,120,157000
1530,11553,1968,1968,1159,0.0,0.0,1,1,3,1,7,7,2006,466,158000
1531,7150,1955,1955,1540,1.0,0.0,1,0,4,1,7,8,2007,0,115000
1532,6285,1977,1977,894,1.0,0.0,1,0,2,1,5,3,2007,192,120750
1533,7500,2000,2000,1674,1.0,0.0,2,1,3,1,7,1,2010,96,216000
1534,2001,1970,1970,1092,0.0,0.0,1,1,3,1,6,1,2007,0,75000
1535,19508,1974,1974,1430,0.0,1.0,2,0,3,1,6,7,2008,225,192000
1536,7176,1978,1978,1040,1.0,0.0,1,0,3,1,6,7,2006,311,160500
1537,10652,2006,2007,1494,0.0,0.0,2,0,3,1,7,8,2007,193,279500
1538,11235,1963,1963,1075,1.0,0.0,1,0,3,1,6,5,2008,128,148000
1539,10265,1967,2005,992,1.0,0.0,1,0,3,1,6,7,2008,204,145000
1540,14541,1993,1993,2520,1.0,0.0,2,1,5,1,10,11,2006,264,310000
1541,10184,1963,1963,1146,0.0,1.0,1,0,3,1,6,6,2006,420,165000
1543,10625,2005,2005,1958,0.0,0.0,2,1,3,1,9,7,2008,364,250000
1544,1470,1970,1970,630,1.0,0.0,1,0,1,1,3,4,2006,0,73000
1545,9000,1974,1974,1792,0.0,0.0,2,2,4,2,8,9,2009,77,136000
1546,5911,2005,2005,1565,1.0,0.0,2,0,2,1,6,3,2006,252,282500
1547,8987,2005,2006,1595,0.0,0.0,2,0,2,1,6,5,2010,144,221500
1548,17871,1995,1996,1680,0.0,0.0,2,0,4,1,7,6,2007,152,170000
1549,11500,1967,1967,1040,1.0,0.0,1,0,3,1,6,5,2009,0,163000
1550,12257,1995,1995,2531,0.0,0.0,2,1,4,1,9,11,2007,320,290000
1551,9044,1996,1997,2538,0.0,0.0,2,1,4,1,8,5,2007,290,330000
1552,1680,1973,1973,987,1.0,0.0,1,1,2,1,5,7,2009,0,111000
1553,9468,1999,1999,1755,1.0,0.0,2,1,3,1,7,8,2006,249,214000
1554,9373,1953,1953,1152,0.0,0.0,1,1,3,1,6,5,2008,0,137500
1555,7000,2003,2003,1884,1.0,0.0,2,1,3,1,7,6,2009,35,240900
1556,10186,1992,1992,1923,1.0,0.0,2,1,3,1,8,6,2010,279,190000
1557,11664,2002,2002,1611,1.0,0.0,2,0,3,1,6,9,2009,355,250000
1558,10768,1976,2004,1437,1.0,0.0,2,0,3,1,6,7,2007,201,218000
1559,10530,1993,1993,2075,1.0,0.0,2,1,3,1,8,8,2007,321,255000
1560,14859,2006,2006,1670,0.0,0.0,2,0,3,1,7,8,2006,204,240000
1561,10481,2006,2007,2140,0.0,0.0,2,1,3,1,8,6,2007,168,360000
1562,9350,1965,1999,1265,0.0,1.0,2,0,3,1,6,10,2008,92,179900
1563,18030,1946,1994,3086,0.0,0.0,3,0,3,1,12,3,2007,122,200500
1564,5925,1910,1950,968,0.0,0.0,1,0,2,1,6,5,2009,0,37900
1565,6718,2001,2001,1312,0.0,0.0,2,0,2,1,5,1,2007,284,180500
1566,11855,2000,2000,2787,2.0,0.0,4,2,6,2,8,10,2009,312,269500
1567,12394,2003,2003,1733,0.0,0.0,2,1,3,1,7,10,2007,148,225000
1568,7000,1940,1950,1215,0.0,0.0,1,0,3,1,6,5,2007,0,141000
1569,10367,2008,2008,1743,1.0,0.0,2,0,3,1,8,6,2009,213,335000
1570,15240,1977,2004,1026,1.0,0.0,1,1,3,1,5,6,2010,401,150000
1572,13600,1965,1990,1986,0.0,0.0,2,1,3,1,7,10,2009,231,205000
1573,6762,2006,2006,1208,1.0,0.0,2,0,2,1,6,2,2010,166,206000
1574,8500,2004,2004,1422,0.0,0.0,2,0,3,1,7,11,2007,252,179600
1575,8877,1951,1951,1220,0.0,0.0,1,0,2,1,6,4,2006,0,102000
1576,15611,1977,1977,1126,0.0,1.0,2,0,3,1,6,3,2008,180,175000
1577,13300,1956,2001,1384,1.0,0.0,1,0,2,1,6,6,2006,75,159000
1578,6500,1976,1976,1127,0.0,1.0,1,1,3,1,6,5,2008,0,135000
1579,9525,1954,1972,1855,0.0,0.0,2,0,4,1,7,10,2006,182,136900
1580,6993,1961,1994,1236,0.0,0.0,1,0,3,1,6,6,2006,0,135000
1581,9430,1999,1999,2365,1.0,0.0,2,1,3,1,8,7,2009,308,337000
1582,11029,1968,1984,2654,1.0,0.0,2,1,4,1,9,8,2006,287,250000
1583,14311,1996,1996,2340,1.0,0.0,2,1,4,1,9,6,2008,372,306000
1584,10800,1987,1988,1200,3.0,0.0,3,0,3,1,5,3,2009,120,179000
1585,3604,2007,2007,1392,0.0,0.0,2,0,2,1,5,2,2008,102,146000
1586,10320,1915,1950,2180,0.0,0.0,1,1,3,1,7,5,2007,0,161000
1587,10603,1977,2001,1610,1.0,0.0,2,0,3,1,6,2,2010,236,205000
1588,4084,1986,1986,1501,1.0,0.0,2,0,2,1,6,7,2008,240,241500
1589,7943,1961,1961,1029,1.0,0.0,1,0,3,1,5,4,2007,64,118500
1590,6930,1958,1958,1352,0.0,1.0,1,0,3,1,6,7,2006,168,130000
1591,7200,1940,1950,1072,0.0,0.0,1,0,2,1,5,5,2007,0,130000
1592,16052,2006,2006,2698,1.0,0.0,2,1,4,1,11,7,2006,250,535000
1593,7150,1962,1962,912,0.0,1.0,1,0,3,1,6,10,2009,0,123000
1594,6012,1955,1955,1152,0.0,0.0,2,0,2,2,6,6,2008,0,82000
1595,5350,1920,1965,1450,0.0,0.0,1,0,3,1,7,3,2008,192,132000
1596,5400,1921,1968,1073,0.0,0.0,1,0,2,1,4,12,2006,0,108480
1597,9535,1967,1967,1458,1.0,0.0,1,1,3,1,7,7,2006,284,165000
1598,7441,2006,2006,1486,0.0,0.0,2,0,3,1,7,6,2007,32,181000
1599,15400,1961,1961,1774,0.0,0.0,2,0,4,1,8,7,2009,330,165000
1600,10544,1969,1969,1479,0.0,0.0,2,0,5,1,8,4,2010,287,161000
1601,10936,2006,2006,1504,0.0,0.0,2,0,3,1,7,9,2006,144,199000
1602,11316,2002,2003,1894,1.0,0.0,2,1,4,1,8,2,2010,40,214900
1603,8640,2006,2006,1278,0.0,0.0,2,0,2,1,5,10,2006,60,198600
1604,12090,1998,1998,2263,0.0,0.0,2,1,4,1,10,7,2006,267,258000
1605,7939,2000,2000,2787,2.0,0.0,4,2,6,2,8,10,2009,312,269500
1606,7750,2002,2002,1414,0.0,0.0,2,1,3,1,6,4,2008,135,176000
1607,9350,1964,1991,1302,0.0,1.0,2,0,3,1,7,10,2007,333,158000
1608,7750,2002,2002,1419,1.0,0.0,2,1,3,1,7,3,2009,120,184100
1609,13001,1971,1971,1220,0.0,1.0,2,0,2,1,6,9,2007,0,170000
1610,13607,1986,1986,1982,1.0,0.0,2,1,3,1,6,4,2009,512,208000
1611,4435,2003,2003,848,1.0,0.0,1,0,1,1,4,5,2009,140,140000
1612,3843,2007,2008,1648,1.0,1.0,2,0,2,1,5,6,2009,215,230000
1613,5950,1989,1989,1337,1.0,0.0,2,0,2,1,5,4,2008,73,188500
1614,12400,1940,1950,1717,0.0,0.0,1,1,2,1,7,2,2006,113,194000
1615,10425,1956,1958,1104,1.0,0.0,1,0,3,1,5,4,2008,0,133000
1616,16269,1978,1978,907,0.0,0.0,1,0,3,1,5,7,2009,72,140000
1617,8998,2000,2000,1652,0.0,0.0,2,1,3,1,6,6,2008,70,207500
1618,10400,1967,1997,2640,0.0,0.0,2,1,5,1,8,5,2009,288,256900
1619,10134,1940,1950,1034,0.0,0.0,1,0,2,1,5,7,2007,39,109000
1620,7007,1979,1979,1513,0.0,0.0,2,0,4,2,8,6,2009,0,113722
1621,11645,2005,2006,1498,0.0,0.0,2,0,3,1,7,3,2009,242,237000
1622,8250,1963,1963,1053,1.0,0.0,1,0,3,1,6,7,2007,349,142100
1623,11027,1954,1954,1293,1.0,0.0,2,0,2,1,5,5,2006,280,149900
1624,12350,2008,2008,2020,1.0,0.0,2,0,3,1,7,5,2009,290,404000
1625,18275,1962,1998,2448,1.0,0.0,3,0,3,1,9,9,2006,622,277500
1626,9206,1985,1985,1732,0.0,0.0,2,1,3,1,7,6,2010,238,178000
1627,6240,2006,2006,1324,1.0,0.0,2,0,2,1,6,12,2009,230,254000
1628,9656,1923,1970,832,0.0,0.0,1,0,2,1,5,6,2010,0,12789
1629,7875,1995,1996,1253,0.0,0.0,2,0,3,1,6,6,2007,241,176000
1630,16259,2006,2006,2596,0.0,0.0,3,1,4,1,9,9,2006,394,342643
1631,6173,1967,1967,902,0.0,0.0,1,0,3,1,6,8,2007,0,125500
1632,12890,1989,1989,1495,0.0,0.0,2,0,3,1,8,7,2008,252,150000
1633,10440,2007,2007,1584,0.0,0.0,2,0,2,1,6,5,2007,256,261329
1634,7500,2004,2005,1080,1.0,0.0,1,0,3,1,6,4,2008,0,141000
1635,9532,1953,1953,1647,1.0,0.0,1,0,3,1,6,2,2007,225,153000
1636,3922,2006,2007,1258,0.0,0.0,2,0,2,1,6,6,2007,160,172500
1637,8730,1915,2003,1396,0.0,0.0,1,0,3,1,7,7,2007,259,153575
1638,6060,1930,2007,1001,0.0,0.0,1,0,2,1,5,11,2007,154,124900
1639,14450,2006,2007,2121,0.0,0.0,2,1,3,1,8,5,2007,364,415298
1640,5400,1920,1950,1480,0.0,0.0,1,0,3,1,6,9,2009,0,119000
1641,10000,2006,2006,1588,0.0,0.0,2,0,3,1,7,12,2007,189,227000
1642,10007,1959,2006,1053,1.0,0.0,1,1,3,1,5,8,2008,0,145500
1643,7830,1921,1950,492,1.0,0.0,1,0,1,1,3,6,2006,0,61500
1644,11727,1969,1969,1851,0.0,0.0,2,0,3,1,8,3,2006,146,192100
1645,10320,1915,1965,1403,1.0,0.0,1,1,3,1,7,2,2009,0,116000
1646,10482,1958,1958,1138,0.0,1.0,1,0,3,1,6,6,2007,224,145000
1647,15274,2003,2003,2452,2.0,0.0,2,0,3,1,10,7,2009,116,445000
1648,8800,1977,2008,1040,0.0,0.0,2,0,3,1,5,9,2009,288,150500
1649,10000,1993,1994,1655,0.0,0.0,2,1,3,1,7,4,2010,241,175900
1650,10140,1974,1974,1116,1.0,0.0,2,0,3,1,6,4,2009,0,167900
1651,14054,2006,2006,1863,0.0,0.0,2,1,4,1,9,11,2006,117,219210
1652,11218,1992,1992,1845,0.0,0.0,2,1,3,1,8,5,2010,739,189000
1653,8856,1957,1957,1176,1.0,0.0,1,0,3,1,6,5,2008,183,136500
1654,7800,1966,2008,892,1.0,0.0,1,0,3,1,5,6,2010,0,137900
1655,7200,1910,2006,1022,1.0,0.0,1,0,2,1,4,6,2009,30,85000
1656,10680,1951,1951,2136,0.0,0.0,2,0,4,1,7,10,2006,30,137900
1657,9535,1998,1998,1604,0.0,0.0,2,1,3,1,7,5,2008,182,195500
1658,6858,1915,1950,1647,1.0,0.0,1,1,4,1,6,5,2010,66,128000
